Id,Chip,Fec_alt,Fec_nacim,Fec_implant,Id_provincia,Nombre,Id_sexo,Id_especie,Id_raza,Id_raza2,Id_aptitud,Ppp,Dir_cp,Dir_provincia,Dir_municipio,Dir_pais,Baja,Desaparecido,Aparecido
761093,116762740A,04/03/2004,01/09/2003,01/09/2003,ARABA / ALAVA,NUMA,H,Canino,POINTER,,LUJO Y COMPAÑIA,false,9000,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
761133,977200001631710,05/03/2004,08/10/2003,08/10/2003,ARABA / ALAVA,MAEALDA,H,Canino,DOGO ALEMAN - GRAN DANES - DEUTSCHE DOGGE,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,SARO,ESPAÑA,,,
761134,977200001598996,05/03/2004,03/11/2001,08/10/2003,ARABA / ALAVA,CATALINA,H,Canino,GOLDEN RETRIEVER - COBRADOR DORADO,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,SARO,ESPAÑA,,,
761155,977200001646336,05/03/2004,16/06/2003,16/06/2003,ARABA / ALAVA,DRYAS DE GAZALBIDE,H,Canino,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,,LUJO Y COMPAÑIA,false,31000,NAVARRA,PAMPLONA/IRUÑA,ESPAÑA,,,
761167,985120013011553,05/03/2004,19/12/2003,19/12/2003,BIZKAIA,ANITA DE BIDEGORRI,H,Canino,SCHNAUZER MINIATURA - ZWERGSCHNAUZER,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
761193,985100009884747,08/03/2004,28/08/2003,28/08/2003,BIZKAIA,ECLAT,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,3000,ALICANTE / ALACANT,ORIHUELA,ESPAÑA,,,
761237,724098100510160,10/03/2004,21/12/2003,21/12/2003,BIZKAIA,CAIN,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,27000,LUGO,MONTERROSO,ESPAÑA,,,
761247,131273455A,11/03/2004,09/01/2000,28/06/2000,ARABA / ALAVA,LAISTER,M,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,9000,BURGOS,MAMBRILLAS DE LARA,ESPAÑA,,,
761268,977200001650613,15/03/2004,22/01/2003,22/01/2003,ARABA / ALAVA,NUSKA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,BAÑOS DE RÍO TOBÍA,ESPAÑA,,,
761275,977200001612651,15/03/2004,04/03/2004,04/03/2004,ARABA / ALAVA,SIMBA,H,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,28000,MADRID,MADRID,ESPAÑA,,,
761290,977200001619359,15/03/2004,20/02/2004,20/02/2004,ARABA / ALAVA,,H,Canino,PODENCO ANDALUZ,,LUJO Y COMPAÑIA,false,9294,BURGOS,PUEBLA DE ARGANZÓN (LA),ESPAÑA,,,
761323,985100010271753,15/03/2004,13/12/2003,13/12/2003,BIZKAIA,ARGIÑE,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,,BARCELONA,BEGUES,ESPAÑA,,,
761383,724098100466726,15/03/2004,02/01/2004,02/01/2004,GIPUZKOA,NOA,H,Canino,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,,LUJO Y COMPAÑIA,false,20028,MADRID,MADRID,ESPAÑA,,,
761414,985100009892011,16/03/2004,12/12/2003,12/12/2003,BIZKAIA,PATXI,M,Canino,MASTIN ESPAÑOL,,LUJO Y COMPAÑIA,false,9000,BURGOS,VALLE DE MENA,ESPAÑA,,,
761440,724098100450864,16/03/2004,01/01/1999,11/11/2003,BIZKAIA,ROCKY,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
761452,977200001453838,17/03/2004,27/10/2003,27/10/2003,ARABA / ALAVA,LINDA,H,Canino,PODENCO ANDALUZ,,CAZA,false,26000,LA RIOJA,ÁBALOS,ESPAÑA,,,
761453,977200001475673,17/03/2004,24/10/2003,24/10/2003,ARABA / ALAVA,LOBO,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,SAN VICENTE DE LA SONSIERRA,ESPAÑA,,,
761454,72409100286769,17/03/2004,01/07/1998,19/01/2001,ARABA / ALAVA,HIRU,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,PASTOR,false,26000,LA RIOJA,SAN VICENTE DE LA SONSIERRA,ESPAÑA,,,
761489,131562650A,17/03/2004,20/11/2003,20/11/2003,ARABA / ALAVA,REX,M,Canino,DACHSHUND - TECKEL (PERRO SALCHICHA) - DACKEL,,LUJO Y COMPAÑIA,false,9200,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
761649,724098100497971,19/03/2004,09/01/2004,09/01/2004,GIPUZKOA,CANELA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,28223,MADRID,POZUELO DE ALARCÓN,ESPAÑA,,,
761719,724098100548841,22/03/2004,02/03/2004,02/03/2004,GIPUZKOA,GHOULS´N GHOSTS,M,Canino,BULLDOG INGLES,,LUJO Y COMPAÑIA,false,33400,ASTURIAS,AVILÉS,ESPAÑA,,,
761728,724098100470304,22/03/2004,30/01/2004,30/01/2004,GIPUZKOA,ELUR,M,Canino,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,,LUJO Y COMPAÑIA,false,31770,NAVARRA,LESAKA,ESPAÑA,,,
761807,977200001643236,23/03/2004,09/05/1999,11/11/2003,ARABA / ALAVA,KIS,M,Canino,FOX TERRIER - SMOOTH (PELO LISO) - SMOOTH FOX TERRIER,,LUJO Y COMPAÑIA,false,26200,LA RIOJA,HARO,ESPAÑA,,,
761819,977200001616325,23/03/2004,24/07/2003,24/07/2003,ARABA / ALAVA,TILA,H,Canino,BOXER,,LUJO Y COMPAÑIA,false,9000,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
761821,977200001644574,23/03/2004,27/09/2003,27/09/2003,ARABA / ALAVA,RAT,H,Canino,BOXER,,LUJO Y COMPAÑIA,false,9000,BURGOS,PUEBLA DE ARGANZÓN (LA),ESPAÑA,,,
761837,724098100563300,23/03/2004,25/02/2004,25/02/2004,GIPUZKOA,GIRI,M,Canino,DOGO ALEMAN - GRAN DANES - DEUTSCHE DOGGE,,LUJO Y COMPAÑIA,false,29012,MALAGA,MÁLAGA,ESPAÑA,,,
761841,724098100502168,23/03/2004,08/01/2004,08/01/2004,GIPUZKOA,WARO DE BILAGUN,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,31522,NAVARRA,MONTEAGUDO,ESPAÑA,,,
761873,985120008781448,24/03/2004,29/10/2002,29/10/2002,ARABA / ALAVA,TXIKI,M,Canino,BEAGLE,,CAZA,false,26000,LA RIOJA,CORDOVÍN,ESPAÑA,,,
761934,977200001658491,30/03/2004,01/01/2001,05/01/2004,ARABA / ALAVA,TXIKI,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,50000,ZARAGOZA,ZARAGOZA,ESPAÑA,,,
761989,116754595A,01/04/2004,19/04/2003,19/04/2003,ARABA / ALAVA,,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,9000,BURGOS,CONDADO DE TREVIÑO,ESPAÑA,,,
761997,116926551A,01/04/2004,13/05/2003,13/05/2003,ARABA / ALAVA,LAIKA,H,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,9000,BURGOS,CONDADO DE TREVIÑO,ESPAÑA,,,
762019,953000000196436,03/04/2004,01/04/2004,01/04/2004,ARABA / ALAVA,REX,M,Canino,MASTIN ESPAÑOL,,GUARDA DEFENSA Y UTILIDAD,false,,BURGOS,BRIVIESCA,ESPAÑA,,,
762094,977200001653489,07/04/2004,13/12/2003,13/12/2003,ARABA / ALAVA,RUBIA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,LOGROÑO,ESPAÑA,,,
762144,121839480A,23/04/2004,01/04/1998,01/04/1998,GIPUZKOA,TXIKI,M,Canino,SETTER INGLES - ENGLISH SETTER,,GUARDA DEFENSA Y UTILIDAD,false,31154,NAVARRA,UCAR,ESPAÑA,,,
762150,724098100574325,23/04/2004,08/03/2004,08/03/2004,BIZKAIA,COPITO,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,28000,MADRID,MADRID,ESPAÑA,,,
762236,724098100383570,28/04/2004,28/11/2003,28/11/2003,BIZKAIA,NENA,H,Canino,BULL TERRIER INGLES,,LUJO Y COMPAÑIA,false,41000,SEVILLA,LORA DEL RÍO,ESPAÑA,,,
762409,724098100467162,03/05/2004,01/12/2003,01/12/2003,GIPUZKOA,,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,3400,ALICANTE / ALACANT,VILLENA,ESPAÑA,,,
762469,724098100547252,04/05/2004,07/01/2004,07/01/2004,BIZKAIA,DAISY,H,Canino,PEKINES - PEQUINES - PEKINOIS - PEKINGESE,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,GURIEZO,ESPAÑA,,,
762473,724098100508309,04/05/2004,22/12/2003,22/12/2003,BIZKAIA,PASTORA,H,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,PASTOR,false,9000,BURGOS,JUNTA DE VILLALBA DE LOSA,ESPAÑA,,,
762508,724098100447329,04/05/2004,25/11/2003,25/11/2003,BIZKAIA,LOLA,H,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,CAZA,false,,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
762514,724098100452679,04/05/2004,01/01/2001,08/11/2003,BIZKAIA,GALA,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
762672,724098100501231,05/05/2004,05/12/2003,05/12/2003,GIPUZKOA,BAT,M,Canino,POINTER,,CAZA,false,47000,VALLADOLID,MEDINA DEL CAMPO,ESPAÑA,,,
762693,985100010644766,06/05/2004,03/11/2003,03/11/2003,BIZKAIA,LAGUN,M,Canino,YORKSHIRE TERRIER,,CAZA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
762767,724098100508089,06/05/2004,16/12/2003,16/12/2003,BIZKAIA,SUR,M,Canino,SETTER INGLES - ENGLISH SETTER,,LUJO Y COMPAÑIA,false,7000,BALEARS (ILLES),ALCÚDIA,ESPAÑA,,,
762781,724098100507423,06/05/2004,07/01/2004,07/01/2004,BIZKAIA,BOY,M,Canino,SETTER INGLES - ENGLISH SETTER,,LUJO Y COMPAÑIA,false,10000,CACERES,GARCIAZ,ESPAÑA,,,
762804,724098100501893,06/05/2004,27/01/2004,27/01/2004,GIPUZKOA,BELTZ,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,3550,ALICANTE / ALACANT,ALICANTE/ALACANT,ESPAÑA,,,
762848,724098100510029,07/05/2004,13/01/2004,13/01/2004,BIZKAIA,IGOR,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,22000,HUESCA,BIESCAS,ESPAÑA,,,
762890,724098100498810,07/05/2004,06/02/2004,06/02/2004,GIPUZKOA,BEKAS,M,Canino,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,,LUJO Y COMPAÑIA,false,31780,NAVARRA,BERA/VERA DE BIDASOA,ESPAÑA,,,
762891,724098100468405,07/05/2004,01/01/1998,06/02/2004,GIPUZKOA,MABEKO,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,31780,NAVARRA,BERA/VERA DE BIDASOA,ESPAÑA,,,
763023,985120019544186,10/05/2004,22/12/2003,22/12/2003,BIZKAIA,GOLLUM,M,Canino,GOLDEN RETRIEVER - COBRADOR DORADO,,LUJO Y COMPAÑIA,false,49000,ZAMORA,BENAVENTE,ESPAÑA,,,
763026,985120019002208,10/05/2004,22/12/2003,22/12/2003,BIZKAIA,CUSQUI,M,Canino,GOLDEN RETRIEVER - COBRADOR DORADO,,LUJO Y COMPAÑIA,false,31000,NAVARRA,PAMPLONA/IRUÑA,ESPAÑA,,,
763068,985100010225693,10/05/2004,29/04/1996,26/12/2003,BIZKAIA,DENVAR,M,Canino,HUSKY SIBERIANO - SIBERIAN HUSKY,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
763075,977200001678775,10/05/2004,15/12/2003,15/12/2003,ARABA / ALAVA,SIRA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,9000,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
763092,985100009822011,10/05/2004,12/12/2003,12/12/2003,BIZKAIA,PATXI,M,Canino,MASTIN ESPAÑOL,,LUJO Y COMPAÑIA,false,9000,BURGOS,VALLE DE MENA,ESPAÑA,,,
763172,985120015284184,10/05/2004,09/10/2003,09/10/2003,GIPUZKOA,LAU,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,50683,ZARAGOZA,ARTIEDA,ESPAÑA,,,
763193,724098100563750,10/05/2004,27/02/2004,27/02/2004,GIPUZKOA,ALAI,M,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,24000,LEON,VALDEVIMBRE,ESPAÑA,,,
763262,724098100538505,11/05/2004,20/01/2004,20/01/2004,BIZKAIA,,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,47000,VALLADOLID,MEDINA DE RIOSECO,ESPAÑA,,,
763264,724098100537646,11/05/2004,20/01/2004,20/01/2004,BIZKAIA,DUKE,M,Canino,PASTOR BELGA - BELGIAN SHEPHERD DOG BERGER - PERRO OVEJERO BELGA - CHIEN DE BERGER BELGE,,LUJO Y COMPAÑIA,false,15000,CORUÑA (A),OLEIROS,ESPAÑA,,,
763302,724098100563968,11/05/2004,06/03/2004,06/03/2004,GIPUZKOA,LUCKY,M,Canino,DALMATA - DALMATINAC - DALMATIAN,,LUJO Y COMPAÑIA,false,31780,NAVARRA,BERA/VERA DE BIDASOA,ESPAÑA,,,
763338,985120018992406,11/05/2004,30/12/2003,30/12/2003,BIZKAIA,FOXTY,H,Canino,FOX TERRIER - SMOOTH (PELO LISO) - SMOOTH FOX TERRIER,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
763374,724098100500824,11/05/2004,17/02/2004,17/02/2004,GIPUZKOA,OTSABI UNDRA,H,Canino,GRAN GRIFON VENDEANO - GRAND GRIFFON VENDÉEN,,CAZA,false,31890,NAVARRA,BETELU,ESPAÑA,,,
763414,724098100555060,11/05/2004,01/04/2004,01/04/2004,GIPUZKOA,TXINO,M,Canino,GRIFON LEONADO DE BRETAÑA - FAWN BRITTANY GRIFFON - GRIFFON FAUVE DE BRETAGNE,,CAZA,false,,ASTURIAS,LENA,ESPAÑA,,,
763415,724098100556526,11/05/2004,01/04/2004,01/04/2004,GIPUZKOA,PITTIN,H,Canino,GRIFON LEONADO DE BRETAÑA - FAWN BRITTANY GRIFFON - GRIFFON FAUVE DE BRETAGNE,,CAZA,false,33629,ASTURIAS,LENA,ESPAÑA,,,
763421,724098100560410,11/05/2004,22/03/2004,22/03/2004,GIPUZKOA,PINTTO,H,Canino,BORDER TERRIER,,PASTOR,false,31000,NAVARRA,ARANO,ESPAÑA,,,
763424,985100010217354,12/05/2004,07/01/2004,07/01/2004,BURGOS,KENA,H,Canino,SAN BERNARDO - PERRO DE SAN BERNARDO - ST.BERNHARDSHUND,,GUARDA DEFENSA Y UTILIDAD,false,9000,BURGOS,VALLE DE MENA,ESPAÑA,,,
763429,985100010306860,12/05/2004,15/10/2003,15/10/2003,BIZKAIA,DARKO,M,Canino,FOX TERRIER - WIRE (PELO DURO) - WIRE FOX TERRIER,,LUJO Y COMPAÑIA,false,,NAVARRA,PAMPLONA/IRUÑA,ESPAÑA,,,
763434,985120014952474,12/05/2004,25/12/2003,25/12/2003,GIPUZKOA,BERRI DE URDANETA,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,18620,GRANADA,ALHENDÍN,ESPAÑA,,SI,
763474,724098100532637,12/05/2004,05/02/2004,05/02/2004,BIZKAIA,YUL,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,FUENMAYOR,ESPAÑA,,,
763482,724098100542286,12/05/2004,05/01/1990,13/02/2004,BIZKAIA,TECLA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,50000,ZARAGOZA,ZARAGOZA,ESPAÑA,,,
763497,724098100522103,12/05/2004,07/02/2004,07/02/2004,BIZKAIA,TELMA,H,Canino,PERRO DE AGUA ESPAÑOL,,LUJO Y COMPAÑIA,false,28000,MADRID,MADRID,ESPAÑA,,,
763499,724098100522854,12/05/2004,07/02/2004,07/02/2004,BIZKAIA,TXISPAS,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,GURIEZO,ESPAÑA,,,
763502,724098100526192,12/05/2004,07/02/2004,07/02/2004,BIZKAIA,BILLY,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,SAN VICENTE DE LA BARQUERA,ESPAÑA,,,
763530,985120015628067,13/05/2004,28/01/2004,28/01/2004,BIZKAIA,DAMA,H,Canino,COCKER SPANIEL AMERICANO - AMERICAN COCKER SPANIEL,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
763585,985120016017442,13/05/2004,06/02/2004,06/02/2004,BURGOS,RIPO,M,Canino,DOBERMAN,,GUARDA DEFENSA Y UTILIDAD,false,9000,BURGOS,VALLE DE MENA,ESPAÑA,,,
763587,985120019220869,13/05/2004,31/01/2004,31/01/2004,BURGOS,LUA,H,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,GUARDA DEFENSA Y UTILIDAD,false,9000,BURGOS,VALLE DE MENA,ESPAÑA,,,
763671,977200001638564,14/05/2004,23/12/2003,23/12/2003,ARABA / ALAVA,BAYON,M,Canino,BOBTAIL - OLD ENGLISH SHEEPDOG - ANTIGUO PERRO DE PASTOR INGLES,,LUJO Y COMPAÑIA,false,9000,BURGOS,CONDADO DE TREVIÑO,ESPAÑA,,,
763686,985120013904592,14/05/2004,03/10/2003,03/10/2003,BIZKAIA,CHICO,M,Canino,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,,CAZA,false,6000,BADAJOZ,SAN VICENTE DE ALCÁNTARA,ESPAÑA,,,
763700,724098100506084,14/05/2004,19/01/2004,19/01/2004,BIZKAIA,TRUFA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,18000,GRANADA,ATARFE,ESPAÑA,,,
763713,724098100486181,14/05/2004,03/01/2004,03/01/2004,BIZKAIA,BIT DE TEJEÑAL,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,CACERES,BARRADO,ESPAÑA,,,
763826,985100009958661,17/05/2004,16/02/2004,16/02/2004,BIZKAIA,ROCKY,M,Canino,DACHSHUND - TECKEL (PERRO SALCHICHA) - DACKEL,,CAZA,false,9000,BURGOS,ESPINOSA DE LOS MONTEROS,ESPAÑA,,,
763846,985120016016812,17/05/2004,23/02/2004,23/02/2004,BIZKAIA,DELSA,H,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,CAZA,false,34000,PALENCIA,VILLAVIUDAS,ESPAÑA,,,
763918,724098100538013,18/05/2004,06/02/2004,06/02/2004,BIZKAIA,MISTER,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
763923,985100010225020,18/05/2004,28/11/2003,28/11/2003,BIZKAIA,GRASSLAND MURPHY ( CHISPA ),M,Canino,SCHNAUZER MINIATURA - ZWERGSCHNAUZER,,LUJO Y COMPAÑIA,false,33000,ASTURIAS,OVIEDO,ESPAÑA,,,
763933,985100010161381,18/05/2004,19/12/2003,19/12/2003,BIZKAIA,ROCCO,M,Canino,CARLINO - PUG - DOGUILLO,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
763942,985100010759655,18/05/2004,26/12/2003,26/12/2003,BIZKAIA,SONKA,H,Canino,COCKER SPANIEL AMERICANO - AMERICAN COCKER SPANIEL,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
763950,724098100509057,18/05/2004,02/01/2003,02/01/2003,BIZKAIA,SORGIN,H,Canino,CANICHE - POODLE,,LUJO Y COMPAÑIA,false,,CANTABRIA,RAMALES DE LA VICTORIA,ESPAÑA,,,
763972,724098100574217,18/05/2004,17/03/2004,17/03/2004,BIZKAIA,ARTZA,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,CASTAÑARES DE RIOJA,ESPAÑA,,,
763974,724098100510636,18/05/2004,10/02/2004,10/02/2004,BIZKAIA,TXIKI,H,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,CAZA,false,,BARCELONA,CASTELLBISBAL,ESPAÑA,,,
763975,724098100572757,18/05/2004,01/01/1999,26/03/2004,BIZKAIA,BENIDOR,M,Canino,SAMOYEDO - SAMOIEDSKAÏA SABAKA,,LUJO Y COMPAÑIA,false,27688,LUGO,BARALLA,ESPAÑA,,,
764008,724098100528546,19/05/2004,15/05/2001,16/02/2004,BIZKAIA,DANA,H,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
764023,724098100507020,19/05/2004,07/01/2004,07/01/2004,BIZKAIA,ASKE,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,50000,ZARAGOZA,PEDROLA,ESPAÑA,,,
764029,724098100448507,19/05/2004,22/10/2003,22/10/2003,BIZKAIA,LUNA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,28000,MADRID,MADRID,ESPAÑA,,,
764034,724098100510146,19/05/2004,26/11/2003,26/11/2003,BIZKAIA,DUNIA,H,Canino,PINSCHER,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
764210,724098100561958,24/05/2004,07/05/2004,07/05/2004,GIPUZKOA,POTTER,M,Canino,BICHON MALTES - MALTESE,,LUJO Y COMPAÑIA,false,9200,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
764275,977200001529585,24/05/2004,24/01/2004,24/01/2004,ARABA / ALAVA,BRUCE LEE,M,Canino,CHOW CHOW  (OSITO DE PELUCHE),,LUJO Y COMPAÑIA,false,9000,BURGOS,CONDADO DE TREVIÑO,ESPAÑA,,,
764315,985120016048515,24/05/2004,09/01/2004,09/01/2004,BIZKAIA,ERTZA,H,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,EZCARAY,ESPAÑA,,,
764347,985100010395261,24/05/2004,12/07/2003,12/07/2003,GIPUZKOA,LAGUN,M,Canino,BICHON MALTES - MALTESE,,LUJO Y COMPAÑIA,false,31839,NAVARRA,ARBIZU,ESPAÑA,,,
764367,985120009035162,24/05/2004,16/09/2002,16/09/2002,GIPUZKOA,,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,47008,VALLADOLID,VALLADOLID,ESPAÑA,,,
764387,985120013948206,24/05/2004,17/12/2002,17/12/2002,GIPUZKOA,MAXIMILIANO,M,Canino,BICHON MALTES - MALTESE,,LUJO Y COMPAÑIA,false,28005,MADRID,MADRID,ESPAÑA,,,
764418,985120014676729,24/05/2004,03/03/2003,03/03/2003,GIPUZKOA,SNOOPY,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,29660,MALAGA,MARBELLA,ESPAÑA,,,
764483,985100010716633,25/05/2004,10/03/2004,10/03/2004,BIZKAIA,TARA,H,Canino,HUSKY SIBERIANO - SIBERIAN HUSKY,,LUJO Y COMPAÑIA,false,9515,BURGOS,MEDINA DE POMAR,ESPAÑA,,,
764508,724098100549344,25/05/2004,29/03/2004,29/03/2004,GIPUZKOA,LUPITA,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,22640,HUESCA,SALLENT DE GÁLLEGO,ESPAÑA,,,
764523,985120016008281,25/05/2004,16/02/2004,16/02/2004,BIZKAIA,BRISCA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,ESCALANTE,ESPAÑA,,,
764549,985100010225877,25/05/2004,13/02/2004,13/02/2004,BIZKAIA,KIRA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,26000,LA RIOJA,CASALARREINA,ESPAÑA,,,
764589,724098100525737,25/05/2004,25/02/2004,25/02/2004,BIZKAIA,NUKA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
764676,724098100538453,26/05/2004,20/02/2004,20/02/2004,BIZKAIA,BLANCA,H,Canino,CANICHE - POODLE,,LUJO Y COMPAÑIA,false,46000,VALENCIA,BÉTERA,ESPAÑA,,,
764683,724098100575779,26/05/2004,25/02/2004,25/02/2004,BIZKAIA,PINTXO,M,Canino,POINTER,,LUJO Y COMPAÑIA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
764684,724098100542561,26/05/2004,26/02/2004,26/02/2004,BIZKAIA,ZERU,M,Canino,POINTER,,LUJO Y COMPAÑIA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
764685,724098100575310,26/05/2004,26/02/2004,26/02/2004,BIZKAIA,CHURCHIL,M,Canino,SETTER INGLES - ENGLISH SETTER,,LUJO Y COMPAÑIA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
764722,985100010458566,26/05/2004,10/03/2004,10/03/2004,BIZKAIA,ANNA ATENEA IDUR,H,Canino,DOBERMAN,,LUJO Y COMPAÑIA,false,36000,PONTEVEDRA,GUARDA (A),ESPAÑA,,,
